# Time-averaged data for fix 2
# TimeStep Number-of-rows
# Row c_com_aroma_ring[1] c_com_aroma_ring[2] c_com_aroma_ring[3]
6000 12
1 12.6834 30.8125 -20.7933
2 2.5483 -4.06817 -20.3018
3 -6.53289 12.9934 -20.9444
4 -11.9644 -2.60834 11.4254
5 -5.193 13.6982 11.9708
6 -6.7187 13.4318 41.8905
7 17.4353 -7.56918 -20.6582
8 -7.33064 -34.964 -20.7029
9 -33.6451 30.2003 -20.7642
10 -36.1344 -20.8723 11.9598
11 -0.193234 13.4798 -20.6143
12 32.2912 -2.53532 11.4485
1110000 12
1 12.3115 31.2164 -20.5064
2 3.3994 -4.55073 -20.5643
3 -6.606 13.1699 -20.5509
4 -11.7609 -2.34688 11.5015
5 -5.33082 13.4698 11.6475
6 -6.72034 13.5269 42.2804
7 17.4485 -7.8491 -20.4024
8 -7.42331 -34.6854 -20.6293
9 -34.172 30.7393 -20.5448
10 -37.0428 -20.9932 11.6526
11 -0.405057 13.7616 -20.5432
12 32.6883 -2.32158 11.4774
1116000 12
1 11.2677 30.9131 -20.7366
2 4.1536 -4.1471 -20.4536
3 -6.557 13.3963 -20.6444
4 -11.4649 -2.18429 11.5627
5 -5.8578 13.4873 11.2417
6 -6.70887 13.8179 42.1969
7 17.7688 -8.22535 -20.3516
8 -7.51144 -34.4041 -20.6026
9 -35.2991 30.4698 -20.7574
10 -36.933 -21.3017 11.4382
11 -0.25924 13.5447 -20.517
12 32.705 -2.35075 11.5934
1122000 12
1 10.9177 30.3955 -20.3256
2 3.27748 -3.41113 -20.4078
3 -6.4295 13.3558 -20.4868
4 -11.1753 -1.9191 11.4589
5 -6.53446 14.3735 11.3644
6 -6.52602 13.851 42.3707
7 17.7838 -8.24573 -20.4943
8 -7.01885 -34.6179 -20.401
9 -35.6405 30.0951 -20.2755
10 -37.6532 -21.7458 11.7923
11 -0.238556 12.7432 -20.5875
12 32.9405 -1.76607 11.4702
1128000 12
1 10.8268 31.0842 -20.2857
2 2.79423 -3.20261 -20.6607
3 -6.49438 13.4784 -20.4516
4 -11.2699 -1.18292 11.1714
5 -6.47721 15.1849 11.511
6 -7.0093 13.9286 42.496
7 18.3221 -7.8379 -20.4024
8 -7.4272 -34.206 -20.608
9 -35.6583 30.6429 -20.2734
10 -38.3365 -21.2827 11.6742
11 -0.417035 12.6606 -20.2844
12 33.3017 -1.73171 11.2722
1134000 12
1 10.5454 30.8971 -20.2093
2 3.67139 -2.83993 -20.8435
3 -7.24866 13.0062 -20.3442
4 -11.5121 -1.1467 11.633
5 -6.96945 14.8236 11.6779
6 -7.62535 13.616 42.7348
7 18.3556 -7.14532 -20.5968
8 -8.44026 -34.4093 -20.6971
9 -35.8813 30.3933 -20.1397
10 -38.232 -21.6316 11.5504
11 -1.58978 12.2223 -20.3273
12 33.1432 -2.08659 11.71
1140000 12
1 9.36516 31.2939 -20.6454
2 4.2021 -2.59041 -20.9399
3 -7.41977 12.6358 -20.3533
4 -12.0875 -0.658104 11.8545
5 -7.28838 14.2427 11.8356
6 -7.91769 13.3705 42.6855
7 18.0448 -6.78634 -20.7762
8 -8.38316 -35.0114 -20.469
9 -37.0266 30.749 -20.6531
10 -38.3494 -22.658 11.5491
11 -2.11041 12.7629 -20.5426
12 32.7118 -2.22405 11.7754
1146000 12
1 8.67571 30.6383 -20.7066
2 4.65826 -1.97108 -20.7
3 -7.74376 12.5184 -20.8262
4 -13.0491 -0.683332 11.6335
5 -8.19298 13.8967 11.5557
6 -8.48028 13.6769 42.2738
7 18.3559 -6.56584 -20.8197
8 -8.35377 -35.442 -20.7675
9 -37.8803 30.2952 -20.7445
10 -39.1799 -22.9586 11.547
11 -1.97003 13.1334 -20.6862
12 31.6228 -2.23871 11.6247
1152000 12
1 9.09864 31.0077 -20.8184
2 5.18248 -1.39244 -20.6754
3 -7.33719 12.7996 -20.8031
4 -12.9521 -1.07686 11.8516
5 -8.45175 13.7374 11.6171
6 -8.28895 13.7558 42.0964
7 19.2862 -7.80346 -20.7016
8 -7.7422 -35.2994 -20.6723
9 -37.5351 30.8707 -20.7865
10 -40.1331 -22.6283 11.5273
11 -1.38354 13.1029 -21.0706
12 31.9936 -2.7788 11.7712
1158000 12
1 9.32604 31.0353 -20.5334
2 5.13134 -1.8757 -20.6162
3 -7.14319 13.3173 -20.821
4 -12.7702 -1.49012 11.664
5 -9.30626 13.6637 11.5611
6 -8.13343 13.0033 42.2197
7 19.5841 -7.84497 -20.6656
8 -8.20215 -35.5955 -20.7685
9 -37.3064 31.0388 -20.5437
10 -40.3125 -22.847 11.4003
11 -1.19368 12.982 -20.8707
12 32.0435 -3.31577 11.5517
1164000 12
1 8.99501 31.0511 -20.742
2 4.43954 -2.27934 -20.6295
3 -7.40753 13.7062 -20.394
4 -13.1914 -1.7632 11.4699
5 -9.57436 14.2601 11.5485
6 -8.41875 13.182 42.6372
7 19.2777 -7.81631 -20.3321
8 -8.64527 -35.6049 -20.5592
9 -37.7331 31.0959 -20.7246
10 -40.5408 -22.9035 11.4405
11 -0.749691 12.068 -20.4064
12 31.5149 -2.90373 11.4048
1170000 12
1 8.81685 31.1089 -20.7975
2 4.12919 -1.50948 -20.6527
3 -7.5118 13.403 -20.371
4 -13.6053 -1.30494 11.5728
5 -10.1853 13.4781 11.7556
6 -8.5508 12.9429 42.6956
7 19.3769 -7.95586 -20.0564
8 -8.86743 -35.8476 -20.0774
9 -37.8405 31.2056 -20.8234
10 -40.6099 -22.7447 11.7234
11 -0.521961 12.1392 -20.4955
12 31.2562 -2.73277 11.6472
1176000 12
1 8.78091 31.1757 -20.8027
2 4.73133 -1.13123 -20.5398
3 -7.12138 12.8336 -20.6025
4 -13.1961 -1.31728 11.5517
5 -10.301 13.2863 11.8108
6 -8.17502 12.95 42.3531
7 20.1444 -8.37145 -20.3556
8 -8.11524 -36.4243 -20.4636
9 -37.9211 31.1155 -20.8292
10 -40.4652 -23.7088 11.4042
11 -0.377093 12.2468 -20.4492
12 31.2388 -2.27181 11.52
1182000 12
1 8.50244 30.3487 -20.6718
2 4.04337 -2.00083 -20.4712
3 -6.83407 12.8511 -20.5507
4 -13.0222 -1.58515 11.4782
5 -10.2853 13.8245 11.4343
6 -7.45727 12.88 42.4409
7 19.9732 -8.77951 -20.4379
8 -7.96659 -36.685 -20.3028
9 -38.2141 30.2923 -20.6398
10 -40.795 -24.1447 11.4067
11 -0.833264 12.5045 -20.6015
12 31.2076 -2.41151 11.5281
1188000 12
1 8.07067 29.9798 -20.7482
2 3.22315 -1.92399 -20.3745
3 -6.97927 13.0883 -20.5403
4 -12.9082 -1.89691 11.3321
5 -10.5159 14.4145 11.2337
6 -7.7449 13.0624 42.5348
7 19.3548 -9.15123 -20.7435
8 -7.61129 -36.546 -20.1024
9 -38.5865 29.7455 -20.7588
10 -41.3342 -25.2008 11.7785
11 -1.0104 12.2398 -20.5659
12 31.4635 -2.74429 11.5759
1194000 12
1 7.96459 30.4259 -20.5995
2 3.31234 -1.57957 -19.9878
3 -6.73173 13.2663 -20.3631
4 -13.2378 -2.40942 11.3429
5 -10.0459 15.0924 11.5799
6 -7.66693 13.6885 42.629
7 18.9962 -9.66701 -20.6543
8 -7.57483 -36.0553 -20.3081
9 -38.6633 30.0527 -20.6332
10 -42.0745 -24.991 11.5311
11 -0.755064 12.4537 -20.4806
12 31.0785 -3.17944 11.5197
1200000 12
1 8.30312 31.5512 -20.2853
2 3.95679 -1.20442 -20.2159
3 -6.9902 13.7391 -20.5312
4 -13.9851 -3.20173 11.4111
5 -9.78905 15.0997 11.4698
6 -7.75845 13.7729 42.4931
7 18.9057 -9.58322 -20.5872
8 -7.1989 -35.6816 -20.5932
9 -38.3686 31.4125 -20.2921
10 -42.0033 -24.2484 11.5346
11 -0.718724 13.4268 -20.1778
12 30.7082 -3.45113 11.3753
1206000 12
1 8.9478 32.4007 -20.344
2 3.16692 -2.08514 -20.7014
3 -7.51385 13.429 -20.4887
4 -14.7218 -4.29712 11.3405
5 -10.3737 14.6049 11.5807
6 -8.26464 13.6785 42.5488
7 17.9754 -9.74606 -20.5446
8 -6.11362 -35.4111 -20.4495
9 -37.6723 32.1252 -20.3516
10 -42.2524 -23.9359 11.3052
11 -1.40967 13.7162 -20.5569
12 30.6359 -4.51566 11.3296
1212000 12
1 9.42061 33.608 -20.7586
2 2.97331 -3.65875 -20.6994
3 -8.26289 13.2526 -20.5704
4 -14.8772 -5.31569 11.2935
5 -10.8835 13.6677 11.5891
6 -9.19919 13.759 42.5262
7 17.5495 -10.3133 -20.3367
8 -5.80891 -35.0487 -20.5699
9 -36.9565 33.0888 -20.6428
10 -43.1431 -23.5005 11.4935
11 -0.924697 13.5923 -20.543
12 30.4288 -5.40672 11.338
1218000 12
1 9.67141 34.9689 -20.8588
2 3.36355 -3.36763 -20.7033
3 -8.06539 13.1167 -20.924
4 -15.2072 -5.49755 11.5672
5 -10.948 12.8437 11.6573
6 -9.17771 14.0467 42.2043
7 18.1638 -10.4298 -20.6313
8 -5.72976 -35.3462 -20.7999
9 -36.6756 34.3894 -20.7782
10 -42.9454 -22.1454 11.1745
11 -0.435885 13.2981 -20.6391
12 30.0685 -5.57823 11.5802
1224000 12
1 9.74414 34.8534 -20.7108
2 3.11164 -3.64023 -20.8186
3 -8.41121 13.1415 -20.9487
4 -15.4761 -5.56354 11.7568
5 -10.8344 12.844 11.6121
6 -9.27837 14.587 42.2964
7 18.3286 -10.0727 -20.4455
8 -5.63033 -35.3753 -21.0904
9 -36.5918 34.2875 -20.6703
10 -42.5652 -21.7201 11.4793
11 -0.007151 12.8287 -20.7662
12 29.8598 -5.50422 11.7911
1230000 12
1 9.9248 34.7455 -20.4426
2 2.93683 -3.45113 -20.7348
3 -8.57195 14.2336 -20.6989
4 -14.9264 -5.65315 11.8617
5 -10.2627 12.9618 11.3866
6 -9.49654 15.5261 42.4374
7 18.634 -11.2143 -20.4938
8 -4.87556 -35.1534 -20.8385
9 -36.381 34.1755 -20.4809
10 -41.6814 -21.1809 11.5264
11 1.06224 12.3903 -20.687
12 30.3719 -5.69796 11.7903
1236000 12
1 9.59674 35.0933 -20.3155
2 2.55383 -3.30063 -20.8241
3 -8.93201 14.1736 -20.7633
4 -15.0715 -6.05186 12.0512
5 -9.93844 12.5132 11.3295
6 -9.91552 15.8983 42.4521
7 18.2609 -11.5416 -20.3972
8 -5.15923 -35.8625 -20.6176
9 -36.6514 34.4714 -20.4321
10 -41.0278 -20.8204 11.5555
11 1.75998 12.0733 -21.0248
12 30.2295 -6.24834 12.0031
1242000 12
1 8.50936 34.8466 -20.5679
2 2.51051 -3.22317 -20.5483
3 -8.96268 14.1372 -20.4967
4 -14.9911 -6.81418 11.9676
5 -9.4972 11.5461 11.138
6 -9.61624 15.6894 42.5657
7 17.8278 -11.5394 -20.0319
8 -4.73076 -36.4727 -20.5639
9 -37.6524 34.1408 -20.5887
10 -41.6249 -20.1327 11.8184
11 1.92274 11.6478 -20.8089
12 30.3044 -6.9813 11.9947
1248000 12
1 8.43574 34.6178 -20.5577
2 2.8788 -3.6194 -20.658
3 -8.29334 13.7207 -20.3401
4 -13.9634 -7.02074 11.7516
5 -9.33605 11.6173 11.2919
6 -9.74202 15.3273 42.8349
7 18.0721 -12.3279 -20.1491
8 -4.86731 -36.2146 -20.8493
9 -37.8628 34.0025 -20.6057
10 -42.662 -20.0072 11.6714
11 2.13566 10.2638 -20.4382
12 31.361 -7.19371 11.6641
1254000 12
1 9.06081 34.1129 -20.233
2 2.96594 -4.26429 -20.5889
3 -8.25272 13.3133 -20.5459
4 -13.4141 -7.78129 11.6129
5 -8.82258 12.0707 11.749
6 -9.5229 14.7989 42.4709
7 17.7525 -12.2 -20.4345
8 -3.92364 -35.7342 -20.3113
9 -37.3343 33.5769 -20.2662
10 -42.7212 -20.0566 11.9753
11 2.42465 9.38039 -20.5329
12 31.8694 -7.85386 11.6119
1260000 12
1 9.19359 33.6849 -20.5898
2 2.69245 -3.67355 -20.3925
3 -8.52943 12.8422 -20.3044
4 -13.3811 -8.03759 11.225
5 -8.13957 12.671 11.5243
6 -9.62976 14.4207 42.7536
7 17.0783 -11.442 -20.6266
8 -3.41763 -35.6087 -20.2259
9 -37.11 33.0515 -20.5559
10 -42.7272 -19.8451 11.436
11 2.60439 9.23054 -20.4723
12 31.8848 -7.9275 11.2295
1266000 12
1 9.30446 33.0648 -20.4429
2 2.70846 -2.62399 -20.6355
3 -8.28847 12.7561 -20.6306
4 -13.2407 -8.48933 11.3358
5 -8.07105 12.1325 11.7042
6 -9.31822 14.458 42.4269
7 16.6816 -10.3343 -20.4797
8 -3.17779 -35.2255 -20.4048
9 -36.9078 32.4777 -20.4814
10 -42.9478 -19.5738 11.5596
11 2.69964 9.12739 -20.2858
12 32.076 -8.33382 11.3357
1272000 12
1 9.53292 32.6187 -20.5671
2 2.73693 -2.1301 -20.5547
3 -7.69305 13.0266 -20.9714
4 -13.973 -9.26324 11.45
5 -7.75715 11.9741 11.6848
6 -8.83366 14.5713 42.0773
7 17.2102 -10.3149 -20.3373
8 -3.61408 -35.1087 -20.7808
9 -36.5329 31.9396 -20.672
10 -43.3052 -19.2664 11.6537
11 3.04679 9.30621 -20.3299
12 31.3833 -8.92233 11.3776
1278000 12
1 10.2401 32.7348 -20.423
2 2.63294 -0.999773 -20.2661
3 -6.9129 13.7022 -20.7661
4 -14.6309 -8.93861 11.4948
5 -7.28623 13.0936 11.6775
6 -8.49176 14.7854 42.4237
7 17.1527 -10.5408 -20.6178
8 -4.18951 -35.263 -20.8138
9 -35.6324 31.9708 -20.4426
10 -44.2751 -19.0252 11.6281
11 3.33907 9.7544 -20.6428
12 30.7274 -8.65984 11.5067
1284000 12
1 11.3343 31.7373 -20.89
2 3.75887 -0.139896 -20.4628
3 -6.38162 14.8313 -20.6365
4 -14.3835 -8.082 11.5214
5 -7.17301 13.1989 11.5809
6 -8.19159 15.7271 42.3377
7 17.6666 -10.0608 -20.68
8 -4.5748 -34.7765 -20.4535
9 -34.6977 30.9867 -20.9049
10 -44.1782 -18.2017 11.5366
11 3.09119 9.53792 -20.6217
12 30.9091 -7.98072 11.5176
1290000 12
1 11.8615 31.8208 -20.7238
2 3.9026 0.471331 -20.5249
3 -5.87457 15.7144 -20.7923
4 -14.2102 -8.46006 11.7341
5 -7.50361 14.1932 11.5115
6 -7.68529 16.365 42.4529
7 18.0962 -9.53235 -20.9517
8 -4.46448 -34.554 -20.6271
9 -34.2743 31.1282 -20.7414
10 -43.3576 -17.9249 11.4971
11 3.71999 9.05179 -20.4004
12 31.0602 -8.37461 11.8054
1296000 12
1 11.7334 32.0058 -20.7416
2 4.51901 -0.55187 -20.6064
3 -6.38784 15.7023 -20.5973
4 -14.3363 -8.81088 11.9548
5 -7.74987 13.9159 11.7431
6 -8.26985 16.4055 42.5268
7 17.4639 -9.27524 -20.6302
8 -4.2884 -34.2185 -20.5798
9 -34.4273 31.2221 -20.7885
10 -43.7822 -18.4418 11.4371
11 3.24521 8.11883 -20.5531
12 30.9603 -8.78303 12.0182
1302000 12
1 11.5238 32.286 -20.7565
2 4.86808 -1.47025 -20.8446
3 -6.88816 15.0578 -20.5
4 -14.7134 -8.63925 12.03
5 -7.89107 13.7767 11.5143
6 -8.67355 15.9333 42.4602
7 16.8984 -9.22392 -20.5461
8 -4.4471 -34.3503 -20.4203
9 -34.5177 31.6464 -20.9138
10 -44.2779 -18.7805 11.5245
11 3.65917 7.14562 -20.6178
12 30.6015 -8.5194 12.0654
1308000 12
1 11.7657 32.3964 -21.0486
2 4.48857 -2.1157 -20.9116
3 -6.85759 14.9658 -20.5063
4 -15.6254 -8.56771 11.8688
5 -6.55095 13.3367 11.2674
6 -8.37569 16.0447 42.6558
7 16.9197 -9.10681 -20.7507
8 -4.12373 -34.1216 -20.3954
9 -34.1465 31.6678 -21.0051
10 -45.4725 -18.9473 11.4191
11 3.38521 5.6746 -20.782
12 29.6163 -8.62106 11.9409
1314000 12
1 11.1031 32.3085 -20.9316
2 3.72302 -2.35434 -20.9242
3 -6.1622 15.5551 -20.3527
4 -15.671 -8.23612 12.1458
5 -6.24454 12.963 11.4487
6 -8.01462 16.0529 42.6912
7 16.9292 -9.59576 -20.6938
8 -4.66657 -33.7714 -20.4898
9 -34.8633 31.6193 -20.9246
10 -47.1415 -19.6701 11.5969
11 3.6286 5.02916 -20.6743
12 29.5814 -8.27226 12.1048
1320000 12
1 11.2979 31.5943 -20.5794
2 2.92436 -2.27672 -20.3197
3 -6.12047 15.5135 -20.4428
4 -15.2464 -7.78369 11.9261
5 -5.46294 12.8318 11.1538
6 -8.04888 16.0639 42.7012
7 17.6908 -9.64099 -20.8552
8 -4.37213 -33.0581 -20.3192
9 -34.5169 30.855 -20.5465
10 -48.1756 -20.023 11.7148
11 3.20978 4.84811 -20.5981
12 30.0032 -7.61552 11.9208
1326000 12
1 12.633 31.1574 -20.6322
2 2.99617 -2.86524 -20.1094
3 -5.86908 15.193 -20.7267
4 -14.8309 -7.0756 11.695
5 -4.86455 13.3224 11.4939
6 -7.81088 15.458 42.4568
7 17.9432 -10.0222 -20.5574
8 -3.27631 -32.5344 -20.7751
9 -33.1244 30.4887 -20.6363
10 -48.2749 -19.2633 11.6784
11 3.31809 4.39099 -20.1938
12 30.4121 -7.00046 11.6857
1332000 12
1 12.8528 30.3647 -20.4053
2 2.66668 -3.74744 -20.0937
3 -5.87292 15.9657 -20.6373
4 -14.7789 -6.84448 11.5778
5 -3.346 13.9535 11.7703
6 -7.86121 16.2873 42.5835
7 18.4192 -10.8735 -20.5192
8 -3.31795 -32.5557 -20.7148
9 -32.7532 29.8129 -20.4586
10 -48.2389 -18.3095 11.6323
11 3.87293 3.42751 -20.588
12 30.4564 -6.78523 11.5316
1338000 12
1 12.7188 30.0101 -20.3282
2 2.55595 -3.62333 -20.4527
3 -6.30487 16.7357 -20.8237
4 -15.2608 -6.60498 11.1414
5 -3.09592 13.6012 11.6699
6 -8.28981 17.1398 42.4218
7 17.994 -11.2673 -20.158
8 -2.81235 -32.5973 -20.347
9 -33.0331 29.4142 -20.3427
10 -48.2107 -18.2604 11.441
11 4.2264 3.76485 -20.4863
12 30.0334 -6.41162 11.0947
1344000 12
1 12.6092 29.4707 -20.408
2 2.82397 -3.04717 -20.6494
3 -6.21838 16.5467 -20.7617
4 -15.1601 -6.5342 10.9698
5 -2.78003 13.1997 11.6952
6 -8.0138 17.2032 42.2921
7 17.9702 -11.068 -20.5319
8 -3.55374 -32.9735 -20.6009
9 -33.1908 28.7956 -20.4506
10 -48.7787 -17.5197 11.4911
11 4.2375 4.65042 -20.2198
12 30.1663 -6.39809 11.0365
1350000 12
1 13.333 29.0331 -20.4082
2 3.1732 -2.82399 -20.5019
3 -5.56774 16.1744 -20.8651
4 -15.5356 -6.81356 11.5304
5 -1.98711 13.2648 11.575
6 -7.37937 16.8124 42.2553
7 18.7332 -11.7263 -20.3417
8 -3.56734 -32.7622 -20.6855
9 -32.6846 28.3316 -20.3751
10 -48.8553 -17.6307 11.3955
11 4.02654 5.49659 -20.2361
12 29.7437 -6.83831 11.5735
1356000 12
1 14.2416 28.4608 -20.5022
2 3.41959 -3.08744 -20.6231
3 -5.66544 15.6614 -20.5123
4 -14.9822 -6.89068 11.8567
5 -0.857595 13.3455 11.6628
6 -7.32816 16.752 42.5283
7 19.085 -11.8996 -20.1859
8 -4.12355 -32.8157 -20.7066
9 -31.9182 27.8258 -20.5253
10 -49.31 -17.627 11.6639
11 3.63903 5.0763 -20.5765
12 30.365 -6.75266 11.7708
1362000 12
1 14.2649 28.0506 -20.164
2 2.99494 -3.56295 -20.7762
3 -5.23035 15.8371 -20.5235
4 -14.4275 -5.95707 11.9638
5 0.228701 12.9856 11.7283
6 -6.73971 17.0531 42.7017
7 19.5499 -11.5051 -20.4582
8 -4.01167 -32.7988 -20.7717
9 -31.8414 27.3903 -20.1998
10 -48.9416 -17.6257 11.5881
11 3.1502 5.05826 -20.9999
12 30.8417 -5.83925 11.9994
1368000 12
1 13.863 27.67 -20.495
2 3.22056 -3.63855 -20.9511
3 -5.16728 15.2478 -20.748
4 -13.8712 -5.32235 11.7616
5 0.390207 12.6771 11.3452
6 -6.68996 16.4864 42.3091
7 20.5269 -10.9138 -20.4174
8 -3.2061 -32.8098 -20.6197
9 -32.1113 26.993 -20.5077
10 -49.2138 -18.2005 11.5881
11 1.90922 5.79728 -20.5883
12 31.4777 -5.06395 11.7606
1374000 12
1 13.7775 27.2247 -20.7251
2 2.67064 -3.2593 -20.8867
3 -5.07686 14.6298 -20.646
4 -13.9385 -6.00813 11.5068
5 0.791621 12.2018 11.1354
6 -6.58971 15.8701 42.3717
7 20.5392 -10.9898 -20.6177
8 -3.22432 -32.3098 -20.5221
9 -32.3014 26.4827 -20.7627
10 -49.8412 -18.646 11.621
11 1.7798 5.54647 -20.7544
12 31.3846 -5.68226 11.4423
1380000 12
1 13.3117 28.1185 -20.7794
2 2.08393 -3.07567 -20.6184
3 -4.71262 14.1294 -20.5668
4 -14.9579 -7.37658 11.7288
5 1.5859 12.3308 11.2792
6 -6.13376 15.4826 42.6081
7 20.1529 -11.1143 -20.7026
8 -3.09475 -32.7405 -20.6657
9 -32.9368 27.5302 -20.7731
10 -50.0819 -18.6124 12.0052
11 1.89402 6.11621 -20.7877
12 30.5347 -6.93593 11.7344
1386000 12
1 12.7453 28.3975 -20.8109
2 1.42348 -3.18101 -20.4837
3 -4.92845 13.1243 -20.5222
4 -14.9509 -8.00834 11.6462
5 2.43614 12.6299 11.4695
6 -6.62261 14.2446 42.6261
7 19.2298 -11.0419 -20.3196
8 -3.19329 -33.8851 -20.5674
9 -33.5881 27.7219 -20.8394
10 -50.8641 -18.5909 11.8593
11 2.18936 6.82218 -20.4867
12 30.7227 -7.43758 11.6557
1392000 12
1 12.5273 29.4591 -20.8479
2 1.56472 -2.37539 -20.6802
3 -5.2789 12.3833 -20.459
4 -14.5043 -8.37376 11.6408
5 3.72793 12.9152 11.7191
6 -7.20295 13.9678 42.8752
7 19.1886 -9.76926 -20.4247
8 -3.38319 -34.2995 -20.5311
9 -33.9312 28.9875 -20.8056
10 -50.5715 -18.1251 11.3674
11 2.53224 7.14067 -20.0769
12 31.2729 -7.64905 11.7136
1398000 12
1 12.0725 30.1577 -20.944
2 1.77725 -1.88176 -20.9795
3 -5.67971 12.5763 -20.359
4 -13.9863 -8.88042 11.6228
5 3.92748 13.2562 11.9073
6 -7.44612 14.1003 42.6131
7 19.4389 -9.57391 -20.7137
8 -4.01031 -34.6852 -20.2674
9 -34.308 29.6436 -20.9284
10 -50.281 -16.6628 11.2397
11 3.02945 7.06746 -20.5436
12 31.6783 -8.22497 11.6174
1404000 12
1 12.1795 30.186 -20.7007
2 1.97361 -2.02687 -20.969
3 -5.93357 12.4953 -20.7358
4 -14.2309 -8.78312 11.1158
5 3.66177 13.7513 11.7886
6 -7.68978 13.6832 42.3395
7 19.7334 -8.77515 -20.7657
8 -4.29717 -34.8295 -20.6934
9 -34.3288 29.8781 -20.7159
10 -49.9586 -15.6897 11.6248
11 3.76149 6.95536 -20.8128
12 31.4374 -8.1554 11.1147
1410000 12
1 11.6145 30.111 -20.4086
2 2.08616 -3.26732 -20.7388
3 -5.53898 11.4706 -20.7087
4 -14.0867 -8.00825 11.3106
5 3.05237 13.4521 12.0056
6 -8.19153 13.2942 42.2748
7 19.3415 -8.31509 -20.5836
8 -3.51525 -35.2099 -20.698
9 -34.9485 29.7942 -20.3697
10 -49.4785 -15.9487 11.3952
11 3.56638 6.51347 -20.7971
12 31.5443 -7.42715 11.3131
1416000 12
1 11.5829 30.3967 -20.4671
2 1.68376 -3.84932 -20.1531
3 -5.12365 10.8858 -20.8117
4 -13.0522 -7.79756 11.5162
5 2.56121 13.6665 12.12
6 -7.5895 12.4807 42.3291
7 19.5924 -8.99228 -20.3907
8 -3.20295 -35.8193 -20.595
9 -34.9833 30.0372 -20.4873
10 -48.6068 -15.7925 11.5717
11 2.98033 6.56418 -20.6061
12 32.5356 -7.18555 11.6135
1422000 12
1 12.2701 31.1076 -20.3
2 1.62888 -4.28114 -20.1
3 -5.371 9.9514 -20.5575
4 -13.3581 -8.34903 11.4619
5 1.99824 14.1114 11.6936
6 -7.19732 11.883 42.5272
7 20.2705 -9.07731 -20.1597
8 -3.61475 -36.9164 -20.7108
9 -34.3004 30.6862 -20.3644
10 -48.181 -15.1853 11.2666
11 2.67078 7.37788 -20.632
12 32.315 -7.73891 11.4529
1428000 12
1 12.7456 31.0716 -20.4478
2 1.97518 -4.45246 -20.2708
3 -5.86499 10.7056 -20.7722
4 -13.3196 -8.30396 11.4743
5 1.49969 13.6328 11.4157
6 -7.43913 12.0406 42.4523
7 20.2236 -9.47271 -20.3181
8 -4.30837 -36.5535 -20.7783
9 -33.8436 30.6435 -20.4222
10 -47.6543 -15.0462 11.6114
11 3.03019 7.86578 -20.6055
12 32.3474 -7.65361 11.4957
1434000 12
1 13.0977 30.3063 -20.3132
2 1.94148 -5.05263 -20.4515
3 -5.67763 11.1033 -20.6543
4 -13.0127 -7.6611 11.5035
5 1.34735 13.184 11.2638
6 -7.27578 12.3229 42.3008
7 20.0733 -10.2816 -20.5746
8 -4.11015 -36.0205 -20.5298
9 -33.4658 30.0546 -20.3414
10 -47.8185 -15.1273 11.6598
11 3.31487 8.03077 -20.6287
12 32.6949 -7.0157 11.4303
1440000 12
1 13.4014 30.1204 -20.4187
2 2.59264 -6.08878 -20.5757
3 -5.50652 11.1377 -21.0191
4 -12.9812 -7.89131 11.8892
5 -0.0808921 12.9387 11.5071
6 -7.16916 12.1977 42.0796
7 20.1335 -10.3932 -20.7798
8 -3.93555 -36.082 -20.9172
9 -33.1189 29.7081 -20.3897
10 -47.8114 -14.6053 11.5403
11 3.61974 7.40986 -20.5705
12 32.8957 -7.23937 11.7949
1446000 12
1 13.7458 29.8947 -20.3452
2 2.80557 -6.60103 -20.3502
3 -5.33698 10.8412 -20.698
4 -12.748 -7.98723 11.7664
5 -0.324116 12.6748 11.6373
6 -7.04982 11.8049 42.3347
7 20.9291 -9.39091 -20.4121
8 -3.6815 -36.2613 -20.6183
9 -32.7321 29.4387 -20.3406
10 -48.1578 -14.3491 11.5152
11 3.13003 7.32039 -20.5389
12 33.185 -7.24425 11.7816
1452000 12
1 13.5122 29.521 -20.662
2 3.44172 -5.45658 -20.6739
3 -6.22339 10.7139 -20.6673
4 -12.9688 -7.95425 11.6024
5 -0.0892523 13.5695 11.5129
6 -7.78543 11.9657 42.4591
7 21.7864 -9.70042 -20.4609
8 -4.61626 -36.3329 -20.6859
9 -33.0355 29.1406 -20.6802
10 -48.9625 -14.508 11.5461
11 1.44499 6.68313 -20.5889
12 32.7738 -7.33867 11.5674
1458000 12
1 13.4851 28.9622 -20.6132
2 3.99836 -5.54693 -20.5967
3 -6.84418 10.8659 -20.5043
4 -12.4358 -7.91246 11.6887
5 0.696615 14.0901 11.3589
6 -8.14296 12.336 42.6905
7 22.137 -9.64196 -20.4016
8 -5.65036 -36.5662 -20.5114
9 -33.1356 28.459 -20.6515
10 -49.282 -15.1951 11.3574
11 1.31681 6.58281 -20.747
12 33.2914 -7.26971 11.7156
1464000 12
1 13.9992 28.167 -20.5789
2 4.4675 -6.10694 -20.7046
3 -7.6403 11.3474 -20.3694
4 -12.84 -7.47453 11.5241
5 1.08538 13.3809 11.4192
6 -8.64631 13.0511 42.6846
7 22.6638 -10.1305 -20.7003
8 -6.39336 -36.1282 -20.3745
9 -32.6028 27.7732 -20.5629
10 -49.2615 -15.6782 11.4482
11 1.86352 6.08732 -20.2111
12 32.9379 -6.85386 11.5629
1470000 12
1 14.7592 27.8161 -20.5645
